,Data
316,0.25
317,0.45
318,0.8
319,0.45
320,0.65
321,0.8
322,0.9
323,0.55
324,0.35
325,0.1
326,1.0
327,0.15
328,0.9
329,0.55
330,0.4
331,0.25
332,0.95
333,0.85
334,0.8
335,0.55
336,0.55
337,0.55
338,0.25
339,0.2
340,0.45
341,0.7
342,1.0
343,0.1
344,0.45
345,0.6
346,0.2
347,0.25
348,0.45
349,0.4
350,0.25
351,0.4
352,0.4
353,0.9
354,0.7
355,0.65
356,1.0
357,0.9
358,0.5
359,0.6
360,0.5
361,1.0
362,0.5
363,0.45
364,0.05
365,0.35
366,0.85
367,0.55
368,0.9
369,0.75
370,0.8
371,0.75
372,0.7
373,0.85
374,0.75
375,0.2
376,0.05
377,0.15
378,0.85
379,0.4
380,0.25
381,0.85
382,0.9
383,0.3
384,0.3
385,0.65
386,0.65
387,0.25
388,0.75
389,0.3
390,0.85
391,0.4
392,0.35
393,0.3
394,0.4
395,0.15
396,0.8
397,0.25
398,0.95
399,0.45
400,0.25
401,0.35
402,0.5
403,0.1
404,0.95
405,0.85
406,0.9
407,0.25
408,0.6
409,0.6
410,0.25
411,0.25
412,0.2
413,0.5
414,0.6
415,0.6
416,0.05
417,0.45
418,0.4
419,0.75
420,0.7
421,0.2
422,0.9
423,0.7
424,0.9
425,0.85
426,0.3
427,0.75
428,0.25
429,0.05
430,0.25
431,0.15
432,0.4
433,0.3
434,0.6
435,0.1
436,0.9
437,0.55
438,0.85
439,0.05
440,0.7
441,0.35
442,0.05
443,0.35
444,0.4
445,0.4
446,0.15
447,0.5
448,0.8
449,0.55
450,0.4
451,0.35
452,0.25
453,0.15
454,0.1
455,0.8
456,0.0
457,0.7
458,0.8
459,0.55
460,0.05
461,0.15
462,0.3
463,1.0
464,0.55
465,0.15
466,0.25
467,0.65
468,0.6
469,0.2
470,0.5
471,0.7
472,0.25
473,0.3
474,0.15
475,0.95
476,0.0
477,0.65
478,0.0
479,0.4
480,0.4
481,0.6
482,0.65
483,0.3
484,0.95
485,0.55
486,0.8
487,0.45
488,0.35
489,0.6
490,0.1
491,0.1
492,0.5
493,0.95
494,0.45
495,0.6
496,0.2
497,0.75
498,0.75
499,0.05
500,0.8
501,0.6
502,0.7
503,0.5
504,0.25
505,1.0
506,0.95
507,0.1
508,0.75
509,0.0
510,0.1
511,0.9
512,0.85
513,0.1
514,0.05
515,0.45
516,0.9
517,0.3
518,0.3
519,0.75
520,0.3
521,0.0
522,0.95
523,0.1
524,0.15
525,0.8
526,0.65
527,0.1
528,0.6
529,0.1
530,0.35
531,0.6
532,0.0
533,0.7
534,0.3
535,0.15
536,0.4
537,0.25
538,0.4
539,0.95
540,0.65
541,0.15
542,0.3
543,0.6
544,0.85
545,0.85
546,0.75
547,0.6
548,0.35
549,0.15
550,0.95
551,0.2
552,0.6
553,0.1
554,0.85
555,0.05
556,0.35
557,0.4
558,0.85
559,0.05
560,0.95
561,0.55
562,0.85
563,0.15
564,0.4
565,0.25
566,0.6
567,0.05
568,0.75
569,1.0
570,0.1
571,0.25
572,0.05
573,0.55
574,0.05
575,0.9
576,0.3
577,0.75
578,0.9
579,0.55
580,0.3
581,0.4
582,0.75
583,0.25
584,1.0
585,0.05
586,0.6
587,0.8
588,0.45
589,0.2
590,0.75
591,0.2
592,0.6
593,0.65
594,0.45
595,0.45
596,0.4
597,0.4
598,1.0
599,0.65
600,0.6
601,0.05
602,0.35
603,0.35
604,0.65
605,0.75
606,0.2
607,0.2
608,0.55
609,0.8
610,0.95
611,0.4
612,0.5
613,0.1
614,0.7
615,0.3
616,0.1
617,0.2
618,0.1
619,0.8
620,0.8
621,0.3
622,0.25
623,0.4
624,0.35
625,0.45
626,0.8
627,0.7
628,0.0
629,0.35
630,0.2
631,0.1
632,0.85
633,0.7
634,0.85
635,0.8
636,0.95
637,0.45
638,0.75
639,0.8
640,0.85
641,0.4
642,0.25
643,0.45
644,0.1
645,0.2
646,0.45
647,0.6
648,0.5
649,0.8
650,0.3
651,0.25
652,1.0
653,0.45
654,0.5
655,0.15
656,0.65
657,0.35
658,0.75
659,0.2
660,0.85
661,0.35
662,0.6
663,0.05
664,0.4
665,0.2
666,0.3
667,0.75
668,0.75
669,0.8
670,0.25
671,0.85
672,0.55
673,0.55
674,0.8
675,0.4
676,0.35
677,0.15
678,0.3
679,0.85
680,0.4
681,0.8
682,0.25
683,0.8
684,0.9
685,0.4
686,0.65
687,0.05
688,0.4
689,0.05
690,0.6
691,0.4
692,0.95
693,0.6
694,0.8
695,0.05
696,0.9
697,0.3
698,0.9
699,0.35
700,0.55
701,0.3
702,0.25
703,0.85
704,0.35
705,0.4
706,0.75
707,0.0
708,0.5
709,0.45
710,0.6
711,0.25
712,0.25
713,0.2
714,0.9
715,0.5
716,0.3
717,0.95
718,0.45
719,0.85
720,0.9
721,0.1
722,0.45
723,0.2
724,0.75
725,0.15
726,0.55
727,0.85
728,0.5
729,0.25
730,0.05
731,0.75
732,0.7
733,1.0
734,0.0
735,0.25
736,0.5
737,0.25
738,0.65
739,0.45
740,0.3
741,0.8
742,0.85
743,0.65
744,1.0
745,0.55
746,0.35
747,0.3
748,0.25
749,0.2
750,0.55
751,0.55
752,0.15
753,0.2
754,0.5
755,0.45
756,0.45
757,0.15
758,0.75
759,0.0
760,0.95
761,0.55
762,0.05
763,0.65
764,0.85
765,0.55
766,1.0
767,0.25
768,0.8
769,0.85
770,0.0
771,0.35
772,0.5
773,0.3
774,0.8
775,0.4
776,0.15
777,0.65
778,0.8
779,0.55
780,0.5
781,0.5
782,0.4
783,0.7
784,0.1
785,0.1
786,0.65
787,0.6
788,0.35
789,0.05
790,0.85
791,0.45
792,0.85
793,0.3
794,0.3
795,0.8
796,0.3
797,0.6
798,0.35
799,0.6
800,0.6
801,0.4
802,0.75
803,0.55
804,1.0
805,0.45
806,0.3
807,0.25
808,0.45
809,0.6
810,0.75
811,0.1
812,0.2
813,0.3
814,0.7
815,0.45
816,0.05
817,0.45
818,0.7
819,0.4
820,0.2
821,0.4
822,0.25
823,0.7
824,0.3
825,0.25
826,0.75
827,0.25
828,0.3
829,0.9
830,0.1
831,0.65
832,0.1
833,0.55
834,0.9
835,0.45
836,0.85
837,0.8
838,0.55
839,0.2
840,0.7
841,0.4
842,0.7
843,0.25
844,0.2
845,0.7
846,0.9
847,0.3
848,0.65
849,0.05
850,0.2
851,1.0
852,0.75
853,0.7
854,0.35
855,0.95
856,0.15
857,0.0
858,0.55
859,0.45
860,0.6
861,0.6
862,0.65
863,0.95
864,0.35
865,0.95
866,0.45
867,0.1
868,0.35
869,0.55
870,0.0
871,0.4
872,0.55
873,0.2
874,0.2
875,0.1
876,0.2
877,0.1
878,0.5
879,0.85
880,0.55
881,0.1
882,0.55
883,0.15
884,0.2
885,0.2
886,0.15
887,0.65
888,0.7
889,0.2
890,0.95
891,0.5
892,0.25
893,0.9
894,0.85
895,0.75
896,0.3
897,0.6
898,0.2
899,0.15
900,0.3
901,0.55
902,0.55
903,0.35
904,0.55
905,0.3
906,0.2
907,0.7
908,0.7
909,0.25
910,0.3
911,0.35
912,0.0
913,0.7
914,0.95
915,0.55
916,0.9
917,0.15
918,0.0
919,0.15
920,0.4
921,0.25
922,0.6
923,0.6
924,0.6
925,0.85
926,0.65
927,0.95
928,0.8
929,0.35
930,0.25
931,0.6
932,0.35
933,0.45
934,0.55
935,0.25
936,0.8
937,0.75
938,0.9
939,0.25
940,0.35
941,0.55
942,0.65
943,0.1
944,0.15
945,0.75
946,0.1
947,0.85
948,0.25
949,0.2
950,0.5
951,0.4
952,0.35
953,0.05
954,0.85
955,0.65
956,0.85
957,0.0
958,0.2
959,0.25
960,0.9
961,0.55
962,0.45
963,0.85
964,0.55
965,0.95
966,0.3
967,0.85
968,0.2
969,1.0
970,0.6
971,0.6
972,0.4
973,0.9
974,0.4
975,0.75
976,0.0
977,0.2
978,0.6
979,0.55
980,0.35
981,0.55
982,1.0
983,0.4
984,0.4
985,0.9
986,0.2
987,0.4
988,0.0
989,0.35
990,0.7
991,0.15
992,0.9
993,0.45
994,0.75
995,0.65
996,0.05
997,0.3
998,0.8
999,0.8
1000,0.3
1001,0.6
1002,0.8
1003,0.4
1004,0.1
1005,0.4
1006,0.15
1007,0.95
1008,0.2
1009,0.0
1010,0.7
1011,0.45
1012,0.75
1013,0.85
1014,0.7
1015,0.05
1016,0.7
1017,0.5
1018,0.8
1019,0.3
1020,0.85
1021,0.0
1022,0.15
1023,0.05
1024,0.8
1025,0.5
1026,0.05
1027,0.15
1028,0.45
1029,0.45
1030,0.9
1031,0.45
1032,0.7
1033,0.85
1034,0.2
1035,0.75
1036,0.4
1037,0.05
1038,0.4
1039,0.9
1040,1.0
1041,0.1
1042,0.7
1043,0.95
1044,0.25
1045,0.6
1046,0.4
1047,0.1
1048,0.95
1049,0.8
1050,1.0
1051,0.6
1052,0.1
1053,0.1
1054,1.0
1055,0.75
1056,0.25
1057,1.0
1058,0.35
1059,0.4
1060,0.25
1061,1.0
1062,0.45
1063,0.45
1064,0.4
1065,0.6
1066,0.8
1067,0.4
1068,0.5
1069,0.1
1070,0.3
1071,0.0
1072,0.6
1073,0.2
1074,0.65
1075,0.85
1076,0.4
1077,0.5
1078,0.95
1079,0.8
1080,0.7
1081,0.5
1082,0.3
1083,0.4
1084,0.25
1085,0.9
1086,0.75
1087,0.05
1088,0.05
1089,0.25
1090,0.55
1091,0.95
1092,0.45
1093,0.2
1094,0.15
1095,0.05
1096,0.1
1097,0.1
1098,0.6
1099,0.5
1100,0.9
1101,0.55
1102,0.55
1103,0.05
1104,0.95
1105,0.6
1106,0.25
1107,0.2
1108,0.8
1109,0.1
1110,0.95
1111,0.85
1112,0.6
1113,0.2
1114,0.5
1115,0.1
1116,0.45
1117,0.45
1118,0.55
1119,0.7
1120,0.2
1121,0.8
1122,0.15
1123,0.65
1124,0.4
1125,1.0
1126,0.85
1127,0.3
1128,0.8
1129,0.3
1130,0.4
1131,0.9
1132,0.0
1133,0.25
1134,0.65
1135,0.25
1136,0.75
1137,0.4
1138,0.5
1139,0.3
1140,0.6
1141,1.0
1142,0.6
1143,0.95
1144,0.1
1145,0.05
1146,0.15
1147,0.25
1148,0.2
1149,1.0
1150,0.5
1151,0.55
1152,0.85
1153,0.75
1154,1.0
1155,0.05
1156,0.65
1157,0.15
1158,0.85
1159,0.75
1160,0.0
1161,0.85
1162,0.85
1163,0.05
1164,0.85
1165,0.75
1166,0.55
1167,0.85
1168,0.1
1169,0.05
1170,0.85
1171,1.0
1172,0.95
1173,0.7
1174,0.4
1175,0.7
1176,0.7
1177,0.8
1178,0.2
1179,0.3
1180,0.45
1181,0.85
1182,0.75
1183,0.7
1184,0.55
1185,0.35
1186,0.2
1187,0.75
1188,0.8
1189,0.35
1190,0.35
1191,0.15
1192,0.75
1193,0.85
1194,0.75
1195,0.2
1196,0.1
1197,0.6
1198,0.8
1199,0.2
1200,0.25
1201,0.55
1202,0.6
1203,0.55
1204,0.55
1205,0.15
1206,0.9
1207,0.4
1208,0.5
1209,0.4
1210,0.05
1211,0.6
1212,0.65
1213,0.75
1214,0.9
1215,0.45
1216,0.65
1217,0.9
1218,0.85
1219,0.65
1220,0.85
1221,0.8
1222,0.25
1223,0.3
1224,0.75
1225,0.7
1226,0.05
1227,0.65
1228,0.15
1229,0.45
1230,0.75
1231,0.95
1232,0.55
1233,0.75
1234,0.35
1235,0.55
1236,0.1
1237,1.0
1238,0.1
1239,0.2
1240,0.15
1241,0.1
1242,0.7
1243,0.15
1244,0.4
1245,0.4
1246,0.0
1247,0.55
1248,0.3
1249,0.35
1250,0.15
1251,0.05
1252,0.25
1253,0.4
1254,0.6
1255,0.05
1256,0.05
1257,1.0
1258,0.2
1259,0.75
1260,0.45
1261,0.1
1262,0.4
1263,0.4
1264,0.5
1265,0.25
1266,0.85
1267,0.7
1268,0.8
1269,0.9
1270,0.3
1271,0.3
1272,0.4
1273,0.35
1274,0.55
1275,0.3
1276,1.0
1277,0.05
1278,0.4
1279,0.45
1280,0.1
1281,0.0
1282,0.45
1283,0.2
1284,0.5
1285,0.25
1286,0.1
1287,0.65
1288,0.75
1289,0.95
1290,0.6
1291,1.0
1292,0.4
1293,0.05
1294,0.5
1295,0.6
1296,0.6
1297,0.4
1298,0.9
1299,0.25
1300,0.25
1301,0.1
1302,0.0
1303,0.6
1304,0.9
1305,0.95
1306,0.35
1307,0.05
1308,0.25
1309,0.55
1310,0.55
1311,0.05
1312,0.05
1313,0.4
1314,0.25
1315,0.55
1316,0.2
1317,0.85
1318,0.95
1319,0.55
1320,0.7
1321,0.65
1322,1.0
1323,0.95
1324,0.4
1325,0.55
1326,0.15
1327,0.6
1328,0.45
1329,0.35
1330,0.5
1331,0.9
1332,0.9
1333,0.1
1334,0.4
1335,0.15
1336,0.8
1337,0.25
1338,0.6
1339,0.05
1340,0.65
1341,0.55
1342,0.75
1343,0.0
1344,0.45
1345,0.3
1346,1.0
1347,0.7
1348,1.0
1349,0.35
1350,1.0
1351,0.85
1352,0.45
1353,0.55
1354,0.15
1355,0.05
1356,0.45
1357,0.6
1358,0.95
1359,0.1
1360,1.0
1361,0.9
1362,0.15
1363,0.75
1364,0.9
1365,0.6
1366,0.3
1367,0.1
1368,0.65
1369,0.4
1370,0.85
1371,0.15
1372,0.25
1373,0.7
1374,0.2
1375,0.3
1376,0.55
1377,0.3
1378,0.2
1379,0.55
1380,0.1
1381,0.55
1382,0.25
1383,0.7
1384,0.3
1385,0.55
1386,0.55
1387,0.9
1388,0.5
1389,0.9
1390,0.85
1391,0.35
1392,0.85
1393,0.7
1394,0.3
1395,0.6
1396,0.85
1397,0.65
1398,0.05
1399,0.45
1400,0.05
1401,0.65
1402,0.7
1403,0.95
1404,0.95
1405,0.4
1406,0.2
1407,0.65
1408,0.25
1409,0.7
1410,0.25
1411,0.25
1412,0.55
1413,0.6
1414,0.2
1415,0.2
1416,0.25
1417,0.7
1418,0.2
1419,0.85
1420,0.15
1421,0.35
1422,0.55
1423,0.85
1424,0.75
1425,0.7
1426,0.65
1427,0.8
1428,0.3
1429,0.8
1430,0.65
1431,0.85
1432,0.5
1433,0.15
1434,0.55
1435,0.35
1436,0.95
1437,0.5
1438,0.85
1439,0.65
1440,0.95
1441,0.7
1442,0.25
1443,1.0
1444,0.5
1445,0.1
1446,0.75
1447,0.3
1448,0.45
1449,0.3
1450,0.05
1451,0.8
1452,0.6
1453,0.2
1454,0.7
1455,0.95
1456,0.8
1457,0.95
1458,0.1
1459,0.55
1460,0.05
1461,0.45
1462,0.3
1463,0.6
1464,0.1
1465,0.45
1466,0.65
1467,0.0
1468,0.55
1469,0.3
1470,0.2
1471,0.85
1472,0.8
1473,0.6
1474,0.85
1475,0.75
1476,0.25
1477,0.75
1478,0.85
1479,0.6
1480,0.8
1481,0.35
1482,1.0
1483,0.15
1484,0.4
1485,0.25
1486,0.0
1487,0.5
1488,0.15
1489,0.05
1490,0.7
1491,0.55
1492,0.25
1493,0.05
1494,1.0
1495,0.1
1496,0.75
1497,0.05
1498,0.05
1499,0.75
1500,0.35
1501,0.3
1502,0.05
1503,0.0
1504,0.8
1505,0.9
1506,0.85
1507,0.1
1508,0.55
1509,0.3
1510,0.05
1511,0.1
1512,0.9
1513,0.75
1514,0.1
1515,0.8
1516,0.45
1517,0.7
1518,0.1
1519,0.1
1520,0.15
1521,0.35
1522,0.8
1523,0.1
1524,0.65
1525,0.4
1526,0.05
1527,0.6
1528,0.05
1529,1.0
1530,0.25
1531,0.3
1532,0.3
1533,0.9
1534,0.3
1535,0.95
1536,0.05
1537,1.0
1538,0.85
1539,0.65
1540,0.55
1541,0.65
1542,0.95
1543,0.65
1544,0.35
1545,0.45
1546,0.95
1547,0.95
1548,0.2
1549,0.5
1550,0.1
1551,0.5
1552,0.5
1553,0.2
1554,0.7
1555,0.95
1556,0.85
1557,0.9
1558,0.6
1559,0.6
1560,0.5
1561,0.1
1562,0.2
1563,1.0
1564,0.5
1565,0.55
1566,0.05
1567,0.3
1568,0.8
1569,0.05
1570,0.35
1571,0.7
1572,0.1
1573,0.75
1574,0.4
1575,0.95
1576,0.6
1577,0.2
1578,0.8
1579,0.3
1580,0.9
1581,0.2
1582,0.45
1583,0.6
1584,0.95
1585,0.85
1586,0.4
1587,0.35
1588,0.25
1589,0.15
1590,0.05
1591,0.25
1592,0.3
1593,0.05
1594,0.45
1595,0.1
1596,0.2
1597,0.85
1598,0.45
1599,0.35
1600,0.85
1601,0.6
1602,0.65
1603,0.35
1604,0.85
1605,0.75
1606,0.1
1607,0.2
1608,0.1
1609,0.3
1610,0.25
1611,0.2
1612,0.95
1613,0.4
1614,0.15
1615,0.9
1616,0.45
1617,0.7
1618,0.45
1619,0.2
1620,0.95
1621,0.9
1622,0.7
1623,0.85
1624,0.15
1625,0.15
1626,0.1
1627,0.7
1628,0.0
1629,0.45
1630,0.7
1631,0.1
1632,0.85
1633,0.65
1634,0.0
1635,0.25
1636,0.15
1637,0.75
1638,0.55
1639,0.4
1640,0.65
1641,0.55
1642,0.6
1643,0.25
1644,0.7
1645,0.65
1646,0.3
1647,0.5
1648,0.15
1649,0.55
1650,0.3
1651,0.85
1652,1.0
1653,0.85
1654,0.55
1655,0.55
1656,0.3
1657,0.4
1658,0.95
1659,0.15
1660,0.7
1661,0.0
1662,0.15
1663,0.55
1664,0.15
1665,0.9
1666,0.5
1667,0.35
1668,0.55
1669,0.05
1670,0.2
1671,0.5
1672,0.3
1673,0.15
1674,0.7
1675,0.8
1676,0.5
1677,0.2
1678,0.55
1679,0.35
1680,0.9
1681,0.55
1682,0.75
1683,0.55
1684,0.6
1685,0.3
1686,0.9
1687,0.0
1688,0.35
1689,0.8
1690,0.7
1691,0.25
1692,0.2
1693,0.7
1694,0.65
1695,0.0
1696,0.3
1697,0.15
1698,1.0
1699,0.55
1700,0.6
1701,0.65
1702,0.55
1703,0.7
1704,0.8
1705,0.9
1706,0.75
1707,0.3
1708,0.1
1709,0.75
1710,0.75
1711,0.35
1712,0.7
1713,0.5
1714,0.25
1715,0.5
1716,0.95
1717,0.3
1718,0.4
1719,0.85
1720,0.2
1721,0.65
1722,0.75
1723,0.55
1724,0.55
1725,0.25
1726,0.1
1727,0.5
1728,0.65
1729,0.1
1730,0.8
1731,0.85
1732,0.1
1733,0.4
1734,1.0
1735,0.8
1736,0.6
1737,0.5
1738,0.95
1739,1.0
1740,0.45
1741,0.55
1742,0.75
1743,1.0
1744,0.05
1745,0.55
1746,0.95
1747,0.65
1748,0.7
1749,0.3
1750,0.55
1751,0.5
1752,0.8
1753,0.2
1754,0.55
1755,0.95
1756,0.6
1757,0.95
1758,0.6
1759,0.75
1760,0.45
1761,0.2
1762,0.85
1763,0.35
1764,0.0
1765,0.35
1766,0.85
1767,0.35
1768,0.55
1769,1.0
1770,0.95
1771,0.65
1772,0.9
1773,0.15
1774,0.7
1775,0.85
1776,0.65
1777,0.45
1778,0.2
1779,0.4
1780,0.35
1781,0.05
1782,0.55
1783,0.65
1784,0.9
1785,0.95
1786,1.0
1787,0.2
1788,0.05
1789,0.2
1790,0.3
1791,1.0
1792,0.1
1793,0.95
1794,0.35
1795,0.65
1796,1.0
1797,0.6
1798,0.3
1799,0.25
1800,0.65
1801,0.2
1802,0.9
1803,0.65
1804,0.6
1805,0.45
1806,0.1
1807,1.0
1808,0.2
1809,0.65
1810,0.05
1811,0.3
1812,0.2
1813,0.3
1814,0.25
1815,0.0
1816,0.45
1817,0.05
1818,0.45
1819,0.75
1820,0.3
1821,0.35
1822,0.95
1823,0.8
1824,0.6
1825,0.9
1826,0.35
1827,0.75
1828,0.5
1829,0.15
1830,0.9
1831,0.95
1832,1.0
1833,0.3
1834,0.55
1835,0.35
1836,0.9
1837,0.45
1838,0.55
1839,0.0
1840,0.8
1841,0.1
1842,0.7
1843,0.95
1844,0.75
1845,0.55
1846,0.55
1847,0.7
1848,0.35
1849,0.15
1850,0.85
1851,0.85
1852,0.45
1853,0.7
1854,0.2
1855,0.35
1856,0.8
1857,0.95
1858,1.0
1859,0.45
1860,0.3
1861,0.55
1862,0.3
1863,0.05
1864,0.35
1865,0.9
1866,0.95
1867,0.65
1868,0.1
1869,0.1
1870,0.85
1871,0.9
1872,0.5
1873,0.1
1874,0.55
1875,0.6
1876,0.7
1877,0.3
1878,0.55
1879,0.5
1880,0.8
1881,0.15
1882,0.7
1883,0.7
1884,0.35
1885,0.05
1886,0.85
1887,0.35
1888,0.35
1889,0.7
1890,0.0
1891,0.1
1892,0.4
1893,0.15
1894,0.15
1895,0.5
1896,0.4
1897,0.85
1898,0.15
1899,0.9
1900,0.3
1901,0.85
1902,0.8
1903,0.15
1904,0.25
1905,0.5
1906,0.75
1907,0.4
1908,0.45
1909,0.35
1910,0.45
1911,1.0
1912,0.45
1913,0.15
1914,0.35
1915,0.9
1916,0.4
1917,0.85
1918,0.3
1919,0.05
1920,0.35
1921,0.35
1922,0.35
1923,0.55
1924,0.45
1925,0.95
1926,0.75
1927,0.35
1928,0.15
1929,0.85
1930,0.75
1931,0.3
1932,0.8
1933,0.9
1934,0.6
1935,0.0
1936,0.85
1937,0.6
1938,0.3
1939,0.55
1940,0.95
1941,0.55
1942,0.1
1943,0.7
1944,0.6
1945,0.85
1946,0.4
1947,0.95
1948,0.1
1949,0.6
1950,0.15
1951,0.05
1952,0.65
1953,0.85
1954,0.6
1955,0.2
1956,0.2
1957,0.5
1958,0.6
1959,0.4
1960,0.35
1961,0.9
1962,0.55
1963,0.9
1964,0.6
1965,0.9
1966,0.2
1967,0.1
1968,0.05
1969,0.1
1970,0.55
1971,0.15
1972,0.4
1973,0.8
1974,0.75
1975,1.0
1976,0.3
1977,0.9
1978,0.05
1979,0.95
1980,0.75
1981,0.75
1982,0.5
1983,0.5
1984,0.2
1985,0.95
1986,0.55
1987,0.05
1988,0.45
1989,0.8
1990,0.7
1991,0.6
1992,0.55
1993,0.35
1994,0.2
1995,0.0
1996,0.6
1997,0.15
1998,0.45
1999,0.05
2000,0.7
2001,0.75
2002,0.75
2003,0.5
2004,0.2
2005,0.2
2006,1.0
2007,0.75
2008,0.45
2009,0.4
2010,0.35
2011,0.1
2012,0.4
2013,0.95
2014,0.65
2015,0.05
2016,0.85
2017,0.1
2018,0.6
2019,0.3
2020,0.0
2021,0.8
2022,0.05
2023,0.6
2024,0.2
2025,0.8
2026,0.35
2027,0.6
2028,0.4
2029,0.3
2030,1.0
2031,0.55
2032,0.15
2033,0.4
2034,0.3
2035,0.85
2036,0.25
2037,0.3
2038,0.6
2039,0.85
2040,0.35
2041,0.05
2042,0.9
2043,0.2
2044,0.6
2045,0.1
2046,0.8
2047,0.1
2048,0.45
2049,0.4
2050,0.0
2051,0.95
2052,1.0
2053,0.8
2054,0.8
2055,0.55
2056,0.6
2057,0.7
2058,0.9
2059,0.7
2060,0.75
2061,0.05
2062,0.75
2063,0.6
2064,0.25
2065,0.0
2066,0.45
2067,0.25
2068,0.95
2069,0.45
2070,0.95
2071,0.05
2072,0.65
2073,0.25
2074,0.1
2075,0.95
2076,0.1
2077,0.1
2078,0.1
2079,0.45
2080,0.95
2081,0.1
2082,0.55
2083,0.35
2084,0.2
2085,0.65
2086,1.0
2087,0.3
2088,0.25
2089,1.0
2090,0.95
2091,0.9
2092,0.3
2093,0.65
2094,0.9
2095,0.75
2096,0.3
2097,0.9
2098,0.9
2099,0.35
2100,0.25
2101,0.3
2102,0.85
2103,0.35
2104,0.5
2105,0.55
2106,0.9
2107,0.55
2108,0.5
2109,0.65
2110,0.2
2111,0.25
2112,0.4
2113,0.85
2114,0.5
2115,0.75
2116,0.55
2117,0.7
2118,0.4
2119,1.0
2120,0.45
2121,0.85
2122,0.6
2123,0.25
2124,0.0
2125,0.35
2126,0.4
2127,0.55
2128,0.8
2129,0.5
2130,0.95
2131,0.7
2132,0.1
2133,0.2
2134,0.2
2135,0.55
2136,0.3
2137,0.05
2138,0.4
2139,0.65
2140,0.7
